"";"plot_ID";"LT_RMS_DBH";"LT_FSI_DBH_RMS";"LT_sd_DBH_cm";"LT_FSI_DBH_SD";"LT_sd_H_m";"LT_FSI_H_SD";"LT_n_SP";"LT_FSI_n_SP";"inv";"LT_n_bark_TY";"LT_FSI_bark_TY";"LT_Vm340_plot";"LT_FSI_V40";"LT_n_fruit_TY";"LT_FSI_fruit_TY";"DW_n_dec";"DW_FSI_n_dec";"DW_LY_mean_D_cm";"DW_FSI_LY_mean_D_cm";"DW_ST_mean_D_cm";"DW_FSI_ST_mean_D_cm";"RG_n_SP";"RG_FSI_n_SP";"FSI_sum";"FSI_total"
"1";140037;38,9372229950273;0,779511080709698;8,71602489308031;0,479807272346412;2,19307430291483;0,220661668062414;1;0,111111111111111;"BZE3";3;0,428571428571429;18,0706667777327;0,295129703037676;1;0,2;NA;NA;NA;NA;NA;NA;3;0,428571428571429;2,51479226383874;0,228617478530795
"2";140038;45,309261176571;0,907077301080702;6,622538459577;0,364563221569217;1,64353950053073;0,165368846478004;1;0,111111111111111;"BZE3";2;0,285714285714286;43,8592979988429;0,716309019088865;1;0,2;4;0,75;27,8461538461538;0,525399129172714;17,0909090909091;0,371003815287462;4;0,571428571428571;4,39654672950236;0,399686066318396
"3";140039;38,7521440534608;0,775805857926463;15,9808699684858;0,87972874370624;9,76628264601158;0,98265900821219;1;0,111111111111111;"BZE3";3;0,428571428571429;34,582507469823;0,564800695259551;2;0,4;4;0,75;30,52;0,575849056603774;25,4166666666667;0,551736613603473;4;0,571428571428571;6,02026251499423;0,547296592272203
"4";140040;49,9508268177243;1;9,58199186446998;0,527477770719406;2,29722872279739;0,231141426088311;1;0,111111111111111;"BZE3";2;0,285714285714286;61,2295766631995;1;1;0,2;2;0,25;30,5;0,575471698113208;40,2;0,872648335745297;4;0,571428571428571;5,05356462749162;0,459414966135602
"5";140041;39,0314174501602;0,781396824372693;18,0071087160471;0,99127088573957;9,93862831805711;1;3;0,333333333333333;"BZE3";5;0,714285714285714;25,2792097819433;0,412859457137759;3;0,6;3;0,5;22,7222222222222;0,428721174004193;31;0,672937771345876;3;0,428571428571429;6,43480516021914;0,584982287292649
"6";140042;45,7653388031254;0,916207833158152;9,35044670887943;0,514731472849476;2,79263213307289;0,280987681972075;1;0,111111111111111;"BZE3";2;0,285714285714286;58,1166287609749;0,949159408379585;1;0,2;3;0,5;30,95;0,583962264150943;28;0,607814761215629;2;0,285714285714286;4,94968881855126;0,449971710777387
"7";140043;42,0759021647814;0,842346460416374;12,9937130332717;0,71528914667232;6,78798734024871;0,682990360743834;4;0,444444444444444;"BZE3";6;0,857142857142857;53,0496121565625;0,866405012864422;4;0,8;4;0,75;20,8888888888889;0,394129979035639;24,6666666666667;0,535455861070912;2;0,285714285714286;6,8882041223908;0,6262003747628
"8";140044;39,7822025836025;0,796427308976723;8,71131007956944;0,479547727216835;3,20980093060775;0,322962166195106;1;0,111111111111111;"BZE3";2;0,285714285714286;35,2592535215334;0,575853295793324;1;0,2;5;1;38,8888888888889;0,733752620545073;20,55;0,446092619392185;2;0,285714285714286;4,95146113494464;0,450132830449513
"9";140045;43,0069420094406;0,860985588214131;4,72364343979776;0,260031207137295;1,39596687055244;0,140458705756826;1;0,111111111111111;"BZE3";2;0,285714285714286;35,1946165329636;0,574797646022539;1;0,2;4;0,75;28,2352941176471;0,532741398446171;21,15;0,459117221418234;3;0,428571428571429;4,17495716382059;0,379541560347327
"10";140047;28,7165343233447;0,574896075857447;12,2501322211357;0,674355867383117;7,21511875151199;0,72596725831905;1;0,111111111111111;"BZE3";3;0,428571428571429;26,1361004946519;0,426854176020464;2;0,4;NA;NA;NA;NA;NA;NA;1;0,142857142857143;3,34175591726262;0,30379599247842
"11";140048;19,5381644758302;0,391147969324451;6,67793804517762;0,367612905844127;3,62376964178884;0,364614665708441;4;0,444444444444444;"BZE3";5;0,714285714285714;6,77621586859806;0,11066899753156;2;0,4;5;1;41,4545454545455;0,782161234991424;43,7058823529412;0,948752873073976;3;0,428571428571429;5,52368880520414;0,502153527745831
"12";140049;33,101705726624;0,66268584196645;6,91842627833449;0,380851509978222;3,0078108693612;0,302638429882364;1;0,111111111111111;"BZE3";3;0,428571428571429;5,221356506253;0,0852750711469669;1;0,2;NA;NA;NA;NA;NA;NA;0;0;2,17113339265654;0,197375762968777
"13";140050;29,3130791527994;0,586838717600528;9,09636509947745;0,500744568789881;6,09737890079104;0,613503061555582;2;0,222222222222222;"BZE3";3;0,428571428571429;0;0;2;0,4;NA;NA;NA;NA;NA;NA;5;0,714285714285714;2,75187999873964;0,250170908976331
"14";140051;42,7546059077295;0,855933898026261;6,52259636439106;0,359061522724619;2,1163147701161;0,212938315267415;1;0,111111111111111;"BZE3";2;0,285714285714286;37,5280154270851;0,612906661653279;1;0,2;5;1;20,9375;0,395047169811321;14,6;0,316931982633864;5;0,714285714285714;4,34964494694216;0,395422267903832
"15";140052;37,6885945906963;0,754513928832966;8,16831700847092;0,449656575282009;2,8738781543844;0,289162454054446;2;0,222222222222222;"BZE3";2;0,285714285714286;21,9712385533462;0,358833749156908;1;0,2;5;1;21,8260869565217;0,411812961443806;26,3333333333333;0,571635311143271;2;0,285714285714286;4,54355148784991;0,413050135259083
"16";140053;35,1728265625331;0,704149036228816;11,9555632545916;0,658140180290755;8,51201136522942;0,856457359388747;4;0,444444444444444;"BZE3";5;0,714285714285714;36,8840779239472;0,60238988955995;3;0,6;3;0,5;51;0,962264150943396;20;0,434153400868307;7;1;6,47628417601013;0,588753106910012
"17";140054;25,0574333328748;0,501642013340679;7,24947026041137;0,399075105254218;4,23757146342111;0,426373874523714;3;0,333333333333333;"BZE3";4;0,571428571428571;3,33733577841012;0,0545052891148918;3;0,6;4;0,75;19;0,358490566037736;5,5;0,119392185238784;3;0,428571428571429;4,11424093827193;0,374021903479266
"18";140055;39,2961820172085;0,786697328566837;11,2738684477586;0,620613655315026;4,23619951005434;0,426235831996831;2;0,222222222222222;"BZE3";3;0,428571428571429;7,1352885488285;0,116533364064837;2;0,4;NA;NA;NA;NA;NA;NA;6;0,857142857142857;3,00087383073718;0,272806711885198
"19";140056;28,2634055293458;0,565824578489599;8,32308362662583;0,458176301856694;5,28156561637638;0,531417963058394;6;0,666666666666667;"BZE3";5;0,714285714285714;9,21415236603325;0,150485318830747;4;0,8;3;0,5;12;0,226415094339623;10,6666666666667;0,231548480463097;7;1;4,84482011799053;0,440438192544594
"20";140057;37,2622944219324;0,745979532188852;11,5545554398497;0,636065155478279;3,99836402495005;0,402305418513899;2;0,222222222222222;"BZE3";4;0,571428571428571;24,4363887135728;0,399094523354097;2;0,4;5;1;19,7692307692308;0,37300435413643;14,1538461538462;0,307247022152956;4;0,571428571428571;5,05734679947531;0,459758799952301
"21";140058;23,5775316774254;0,472014842986729;5,73030222905945;0,315446630312905;3,11438500179312;0,313361653351571;2;0,222222222222222;"BZE3";3;0,428571428571429;0;0;1;0,2;NA;NA;NA;NA;NA;NA;3;0,428571428571429;1,95161677744486;0,177419707040441
"22";140059;25,3150182004158;0,506798782186185;9,8365149775793;0,541488979056713;6,82645142873527;0,686860521419495;9;1;"BZE3";7;1;3,30182498285652;0,0539253276405715;4;0,8;5;1;16,6153846153846;0,313497822931785;18,1666666666667;0,394356005788712;5;0,714285714285714;6,29692743902346;0,572447949002133
"23";140060;22,1647627449694;0,443731648844389;8,76472420701337;0,482488114274928;4,02620242933259;0,405106449349508;7;0,777777777777778;"BZE3";5;0,714285714285714;7,72132417512982;0,126104484073145;4;0,8;NA;NA;NA;NA;NA;NA;6;0,857142857142857;3,74949418860546;0,340863108055042
"24";140061;31,8245671914494;0,637117926147258;7,90429193166528;0,435122294633759;2,43617954634012;0,245122311487785;3;0,333333333333333;"BZE3";4;0,571428571428571;2,73671439490619;0,0446959548644246;3;0,6;4;0,75;12;0,226415094339623;21,8125;0,473498552821997;5;0,714285714285714;4,31673403905675;0,392430367186977
"25";140062;28,3106248785705;0,566769895158671;3,71867913159871;0,204709063219912;3,91591868834672;0,394009974317285;1;0,111111111111111;"BZE3";2;0,285714285714286;0;0;1;0,2;4;0,75;23,2727272727273;0,439108061749571;16,5;0,358176555716353;5;0,714285714285714;3,30959894698719;0,30087263154429
"26";140063;33,2248632287247;0,66515141681169;12,8301697151185;0,706286272729651;7,88715733798004;0,793586105202281;3;0,333333333333333;"BZE3";4;0,571428571428571;10,5206454243177;0,171822932603107;3;0,6;1;0;0;0;10;0,217076700434153;6;0,857142857142857;4,05868533254279;0,368971393867526
"27";140064;17,9200704449722;0,358754230642956;3,41416839333912;0,187946092884602;2,86130302983946;0,287897176378039;1;0,111111111111111;"BZE3";2;0,285714285714286;0;0;1;0,2;3;0,5;13,8181818181818;0,260720411663808;12,4375;0,269989146164978;4;0,571428571428571;2,46213245455978;0,223830223141798
"28";140067;24,2261429038962;0,484999837786467;5,41244357518353;0,297948872380962;2,50152251442752;0,251696958008038;1;0,111111111111111;"BZE3";1;0,142857142857143;0;0;1;0,2;NA;NA;NA;NA;NA;NA;6;0,857142857142857;1,48861392214372;0,135328538376702
"29";140068;34,4740482102117;0,690159711189787;15,6894823375312;0,863688185525319;6,62470453980035;0,666561252498414;3;0,333333333333333;"BZE3";4;0,571428571428571;19,2490076276892;0,314374337970204;2;0,4;4;0,75;39;0,735849056603774;27;0,586107091172214;5;0,714285714285714;5,91150153972162;0,537409230883783
"30";140187;33,0941941954009;0,662535463450184;14,5815725109634;0,802699007727846;7,81525181421176;0,78635115069275;2;0,222222222222222;"BZE3";2;0,285714285714286;2,02915142976615;0,0331400532283236;2;0,4;3;0,5;53;1;46,0666666666667;1;4;0,571428571428571;5,69266218303561;0,517514743912328
"31";140252;44,213785073559;0,885146210590258;6,54119967276912;0,360085613724701;1,45165048933173;0,146061452634694;1;0,111111111111111;"BZE3";2;0,285714285714286;39,4854490499665;0,644875421353325;1;0,2;4;0,75;30,7142857142857;0,579514824797844;28,5;0,618668596237337;5;0,714285714285714;4,58117751616356;0,416470683287596
"32";140254;17,3151880335419;0,346644673104748;5,23060330941312;0,287938772250188;3,15862475349674;0,31781294685887;7;0,777777777777778;"BZE3";6;0,857142857142857;0;0;5;1;4;0,75;19,8260869565217;0,374077112387203;15,1666666666667;0,329232995658466;4;0,571428571428571;5,04062713518011;0,458238830470919
"33";140315;40,0085810763038;0,800959335914483;18,1656790036886;1;9,86833756963038;0,992927520158992;3;0,333333333333333;"BZE3";5;0,714285714285714;42,468092204107;0,693587878905448;4;0,8;3;0,5;17;0,320754716981132;32,875;0,713639652677279;1;0,142857142857143;6,86948815225638;0,624498922932398
"34";140316;24,9626079451694;0,499743638604031;6,5079205334468;0,358253634897179;3,7597806798809;0,378299757226045;3;0,333333333333333;"BZE3";4;0,571428571428571;0;0;2;0,4;3;0,5;22,5;0,424528301886792;15,6818181818182;0,340415734771741;3;0,428571428571429;3,80600297214769;0,346000270195245
"35";140046;0;0;0;0;0;0;0;0;"BZE3";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;3;0,428571428571429;0;0
